"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000138814",6573.12912535871,0.579112396131456,0.140651787125087,4.11734829658743,3.83256644554571e-05,0.00115193736352071
"ENSG00000138821",224.72729051067,-0.132060451520368,0.0774096740409751,-1.70599415585272,0.0880091676956336,0.207215453340335
"ENSG00000138823",25.2014129274272,-0.313957148179759,0.195428028488835,-1.6065103383965,0.108161825253489,0.238811895480551
"ENSG00000138829",33.7460175340831,-0.0070386592446455,0.124876157972716,-0.0563651169199439,0.955050945423153,0.975116509288389
"ENSG00000138834",7337.80259329918,0.0580154080107363,0.0533052995201819,1.08836097973281,0.27643577999552,0.452500573042777
"ENSG00000138835",597.412355786373,-0.358057396654437,0.107213737512637,-3.33965968318412,0.000838811116725052,0.0086391610646893
"ENSG00000138867",543.830961248393,-0.227046860777377,0.0636024000884915,-3.5697844807976,0.000357275042321753,0.00492898238238947
"ENSG00000138892",0.676758476435717,-1.02562908040685,0.58446119022464,-1.75482837451131,0.0792886685877181,NA
"ENSG00000138942",541.430140604461,-0.0486896664820246,0.0411955410792442,-1.18191593571655,0.237239058207382,0.409072721212748
"ENSG00000138944",1450.62775745376,0.312221747254237,0.14472967116539,2.15727531708025,0.0309842190331406,0.100168447029704
"ENSG00000138964",198.400358700227,0.103505489107262,0.193032864428474,0.536206564688964,0.591815797014016,0.737952079227311
"ENSG00000139044",253.954933045342,0.161717732988427,0.112493034105869,1.43757997349625,0.150553266504303,0.300058037045452
"ENSG00000139053",2.29335151438986,0.752990917376252,0.366403790776127,2.05508495362792,0.0398707999526716,0.119569547229315
"ENSG00000139055",2.35046131256721,-0.16094228047579,0.293232159818758,-0.548856171080504,0.583104158434372,0.731493015632474
"ENSG00000139083",528.533974721613,0.096274518960791,0.0847839693393053,1.13552738461089,0.256154414664249,0.430312416518395
"ENSG00000139112",3323.52065874783,0.332854718337908,0.127232441626006,2.61611515179689,0.00889365585179721,0.0422688758822764
"ENSG00000139116",2884.48816219232,0.132186422981539,0.0785461470053223,1.68291415965422,0.0923917100727452,0.214264553841649
"ENSG00000139117",354.134033445712,0.432172169043714,0.0843207559628768,5.12533556072461,2.97008290476936e-07,5.81755763020769e-05
"ENSG00000139131",185.127620264984,0.0156325827737249,0.0485326610180823,0.32210438178736,0.747373618859811,0.849375836001733
"ENSG00000139132",1412.38566740605,-0.11812285455003,0.0697706110504036,-1.69301734314318,0.0904521660717733,0.211094957755132
"ENSG00000139133",149.867836507256,0.0705738883777057,0.050906144890124,1.386353033215,0.165639130385857,0.320245565916158
"ENSG00000139144",11.9811611620865,0.426299344587567,0.191115923389889,2.23057993821838,0.0257089669180874,0.0878022581924032
"ENSG00000139146",48.8905819951509,-0.3491977418584,0.153534144645695,-2.27439793711184,0.0229420713729727,0.0811760938160461
"ENSG00000139151",0.262566383447694,0.149149714107012,0.694102511824658,0.214881392252748,0.829859792853529,NA
"ENSG00000139154",846.382902698543,0.117108832751366,0.0401706713688463,2.91528193980318,0.00355367347411957,0.0227249138529308
"ENSG00000139155",389.704584315813,-0.244876210670592,0.117662396282752,-2.08117647104632,0.0374177563595438,0.114447678467763
"ENSG00000139160",273.888033648694,0.0835840525987079,0.0503539814080854,1.65992936926506,0.0969286623446996,0.221125734229582
"ENSG00000139163",1953.70183743041,0.152433197393171,0.0643787469076364,2.3677565146129,0.0178963092903481,0.0683896887962842
"ENSG00000139168",429.242310681638,-0.109902469961172,0.0707409768431487,-1.55358993988526,0.120282260496602,0.256490315132322
"ENSG00000139173",147.833911452914,0.0332513150599199,0.0605874216832841,0.548815482423703,0.583132084140071,0.731493015632474
"ENSG00000139174",600.498156818255,0.538920493252648,0.161743947621669,3.33193607041929,0.000862440655938173,0.00877456714760797
"ENSG00000139178",247.792737136892,0.144489364960205,0.117998504485216,1.22450166288597,0.2207630393937,0.389719452102032
"ENSG00000139180",1096.38666389078,0.23586399837858,0.0629677646045155,3.74578960933395,0.000179827256269917,0.00316736245222811
"ENSG00000139182",4307.81477274357,0.502366888550641,0.165918839768833,3.02778689418614,0.00246351747138732,0.0176489361374419
"ENSG00000139187",49.3055045202792,0.139576931791865,0.104597218229415,1.33442298136198,0.182065272533655,0.34172832110793
"ENSG00000139190",2461.17610109958,0.342514185342835,0.121919837315907,2.80933925834681,0.00496433025177121,0.0284877898979127
"ENSG00000139192",125.410282235162,-0.342423614884963,0.0897102750167332,-3.81699437239594,0.0001350872500943,0.00262514590534386
"ENSG00000139193",9.65169383547558,0.191908508029939,0.216449712272114,0.886619372303333,0.375283860446614,0.552772721244676
"ENSG00000139194",30.7622794628347,0.215457435382882,0.108651286617113,1.98301780025996,0.0473654412798247,0.134355902268076
"ENSG00000139197",1033.43719802111,-0.121298730486679,0.0733958120154053,-1.65266555619303,0.0983989480583447,0.223641866537982
"ENSG00000139200",1356.55109713388,0.377527589960147,0.128230549583819,2.94413141942727,0.00323862446284217,0.0212887318477141
"ENSG00000139209",8.14420751581979,0.0438723567507206,0.167801042589984,0.261454613592129,0.793741945600745,0.879271539884528
"ENSG00000139211",95.9583286233726,-0.323183722607043,0.159236345988168,-2.02958514654097,0.0423987259881329,0.124488385306473
"ENSG00000139218",1928.26710268335,-0.125590655480714,0.0537028059979934,-2.33862371149482,0.0193549165315989,0.0720519758546556
"ENSG00000139219",4.20212159254003,-0.3032876953637,0.26461913297709,-1.1461291250998,0.251741728151973,0.425388255549458
"ENSG00000139220",2434.15947527471,0.358002782311994,0.10449547304558,3.42601236089756,0.000612512506830352,0.00701154060382929
"ENSG00000139223",7.63604439161518,-0.0168780337689506,0.180371688945176,-0.0935736304719121,0.925447857517676,0.958126545662297
"ENSG00000139233",275.290108865462,-0.107327870076304,0.065973666782185,-1.62682893510606,0.103773434419194,0.232164677366205
"ENSG00000139239",13.0308366436017,0.0837873055999723,0.124584218785991,0.672535465698919,0.501242869829525,0.665178352443502
"ENSG00000139263",197.066067996277,-0.373017718052483,0.122643775529768,-3.04147288715801,0.00235423766723796,0.0171139686956424
"ENSG00000139266",214.398443676149,0.182404131239136,0.051570176678991,3.53700807299046,0.000404687295847571,0.00533260319829367
"ENSG00000139269",5.36558434498127,0.233754455641252,0.270470115351377,0.864252434460545,0.387449233555622,0.564164500419348
"ENSG00000139278",467.424109338199,0.492004253294739,0.106970635472454,4.59943283613972,4.23642747251609e-06,0.000297388070592259
"ENSG00000139287",18.4719743336533,0.395742306868646,0.216514752150974,1.82778449476134,0.067581901155055,0.172673352434772
"ENSG00000139289",902.902467679005,-0.0393698410885984,0.0613614692726316,-0.641605254164899,0.521129520629099,0.681520905332349
"ENSG00000139291",523.821059706504,-0.0127238319554575,0.0614156152537683,-0.207175844496272,0.835872531353223,0.904778714230756
"ENSG00000139292",516.564930633697,-0.398633845128676,0.23937287396885,-1.66532589311081,0.095847755367647,0.219527632465382
"ENSG00000139304",43.4491413577431,0.198603097422281,0.182210908599816,1.08996271929288,0.27572956660639,0.4517676030584
"ENSG00000139318",354.2022006109,-0.145320242427342,0.118176911400723,-1.22968387568177,0.218815507205122,0.387507252750256
"ENSG00000139323",628.020803906557,-0.265122380703807,0.0973869392978678,-2.72236074585837,0.00648173441994648,0.0341991669686524
"ENSG00000139324",879.286033476749,0.153082262087597,0.0464206557386292,3.29771864812778,0.000974737509283745,0.00950513134456582
"ENSG00000139329",20.7279427667654,-0.193548634403989,0.258912066076328,-0.747545826415561,0.454734151471328,0.625219483347524
"ENSG00000139330",0.359023358116016,-0.47465413514552,0.752769811602408,-0.63054353114285,0.528339031205669,NA
"ENSG00000139343",70.6222031295856,0.0330919931301327,0.0676491712268179,0.489170710150757,0.624720844027401,0.762687123907415
"ENSG00000139344",4.89851031985577,0.433774183735926,0.20263934168338,2.14062175751483,0.0323045527607478,0.103198462018168
"ENSG00000139350",154.959310319384,-0.340414546274145,0.107430812897433,-3.16868631161851,0.00153129568482202,0.0128126732520497
"ENSG00000139351",253.142393851898,0.209302096125808,0.115443963352669,1.81301897515778,0.0698288947312938,0.176993253768956
"ENSG00000139352",228.022199758379,-0.0711887721789225,0.115878518119386,-0.614339683784866,0.538990884270213,0.6962858049315
"ENSG00000139354",48.018160910751,0.201412883869142,0.107241790033108,1.87811937684891,0.0603648361332475,0.15946318013803
"ENSG00000139364",3189.78022928429,0.417704031097685,0.110514894390441,3.77961752034949,0.00015706944684289,0.00290721740665588
"ENSG00000139370",383.947250104838,-0.175491573765675,0.0695486655693113,-2.5232917458464,0.011626190089813,0.0507800316693461
"ENSG00000139372",265.491120254997,-0.00467402014071763,0.0650923957529772,-0.0718059319625495,0.94275635198595,0.968033295151756
"ENSG00000139405",227.933943539239,0.242996660155653,0.0877733272013677,2.76845674994381,0.00563224605794553,0.0310324987260474
"ENSG00000139410",59.2448948619997,-0.208316977546268,0.142765523414251,-1.45915465137765,0.144522547099176,0.291386068797598
"ENSG00000139428",339.529776168993,-0.224229227007637,0.110349380486986,-2.03199352835588,0.0421543111126623,0.124026302768571
"ENSG00000139433",1162.45497005275,-0.393277786438798,0.166625391640012,-2.36025123522867,0.0182625622445001,0.0692890751514185
"ENSG00000139436",1779.92462071128,0.075152379821375,0.0414881532461202,1.81141781306939,0.0700762006449699,0.177445468214137
"ENSG00000139437",474.37125918299,-0.157902550735243,0.0690085497793254,-2.28815923882158,0.0221282494855174,0.0791685514400188
"ENSG00000139438",861.718863926733,-0.416396018770676,0.162653067621288,-2.56002561070775,0.010466444977533,0.0472365517162334
"ENSG00000139445",5.39308033985393,0.213728095566403,0.248645800806024,0.859568490091407,0.390026950646455,0.566833299557067
"ENSG00000139496",1165.335682112,0.0776006274116798,0.0528326768701094,1.46879984147809,0.141887087083859,0.287648664133497
"ENSG00000139505",878.974189693893,0.078094164801542,0.0582466734553038,1.34074892468268,0.180001984099262,0.33889769814916
"ENSG00000139508",305.54435039445,0.0837125626587416,0.0485201362380494,1.72531590282499,0.0844705575500214,0.201258099476416
"ENSG00000139514",2162.65986307595,0.139225998723279,0.0717343977633963,1.94085408206106,0.0522759789560752,0.143837341062229
"ENSG00000139517",182.925096617679,0.152783565318391,0.0636179146043104,2.40158084823547,0.0163244013192865,0.0640961021372818
"ENSG00000139531",404.789959731324,-0.0318157990771363,0.0472549090424707,-0.673280294509543,0.500768986792113,0.664892060621791
"ENSG00000139537",102.304400947752,0.280521198230161,0.108866170921646,2.57675268501967,0.00997332801809515,0.045681810402896
"ENSG00000139540",7.57380714756411,-0.0141809499029128,0.158744592421928,-0.0893318612404835,0.92881817367551,0.960131484337536
"ENSG00000139546",130.113762104025,-0.172440085684855,0.0500172114963834,-3.44761494145518,0.000565559704887635,0.00664740311190712
"ENSG00000139547",31.6191345300029,0.00108583383602871,0.100601603959981,0.0107934048095361,0.991388276151809,0.995281582892162
"ENSG00000139549",18.0957920458307,-0.294528879752067,0.188780745048857,-1.56016377451971,0.118721183824834,0.254409049472443
"ENSG00000139567",295.763701477004,-0.481875573971985,0.13095468510919,-3.67971236439687,0.000233497172955953,0.00373539696229535
"ENSG00000139572",20.0579203370036,-0.389093567437069,0.231225264151529,-1.68274677451372,0.0924241226601237,0.214324877001795
"ENSG00000139574",0.532937958893965,0.368896482825703,1.1681150928584,0.315804910903947,0.75215059037744,NA
"ENSG00000139579",401.511920541353,0.0869505418641264,0.0635121781606204,1.36903731508359,0.170987610990782,0.327158518906304
"ENSG00000139597",678.818595140239,0.141882046393959,0.0529311343200624,2.68050266098646,0.00735116800002434,0.037339071320512
"ENSG00000139610",0.135246181923649,-0.366161663167808,1.09305979299783,-0.334987770580759,0.737634311452515,NA
"ENSG00000139613",4610.29861844497,0.0956435001384342,0.0448914269496447,2.13055156936131,0.0331261030600148,0.104944773276419
"ENSG00000139618",57.4991746902455,-0.0163449158267917,0.0935249713930763,-0.174765258768117,0.861264087646392,0.920784325749702
"ENSG00000139620",287.496744754616,-0.168189409445346,0.0518311961867556,-3.24494555053937,0.00117473083469052,0.010749798452567
"ENSG00000139624",920.095474586605,-0.0252504979488696,0.0460714351585322,-0.548072745335205,0.58364195388402,0.731831013065897
"ENSG00000139625",1468.75671143506,0.0380207145354788,0.0470522668324234,0.808052769718609,0.419060204926468,0.592815590399368
"ENSG00000139626",12.0844125965578,-0.660508707174917,0.159439266985902,-4.14269784138759,3.43244044957866e-05,0.00107913931715361
"ENSG00000139629",455.711585118459,-0.649768114269332,0.220914461847599,-2.94126563211413,0.0032687409376221,0.0214350279699179
"ENSG00000139631",507.074950694278,-0.154608915102978,0.0679579753304258,-2.27506652973749,0.0229019391208816,0.0810597914994164
"ENSG00000139636",384.616327981799,-0.0103151674959571,0.0599186296111366,-0.172152927443452,0.863317303747355,0.922114753138085
"ENSG00000139637",293.81634678949,0.180932921555752,0.0852679793514144,2.1219327927319,0.0338433821918057,0.106441665031771
"ENSG00000139641",877.429852750585,-0.0972585062680371,0.0583615874534719,-1.66648150798803,0.0956175483412304,0.219210021986266
"ENSG00000139644",6787.37403338608,-0.265327490795747,0.0597486092074354,-4.44073082729981,8.96538801089444e-06,0.000468985197258182
"ENSG00000139645",2179.46681153008,0.091169164102793,0.0506058242243589,1.80155477161281,0.0716154825996984,0.180049647385921
"ENSG00000139648",0.355488181035534,-0.733108778721083,0.621486785218676,-1.17960477383784,0.238157443381474,NA
"ENSG00000139651",753.620901727205,-0.0674874494665751,0.0415462987590088,-1.62439137738934,0.104292306170447,0.233049872364193
"ENSG00000139668",1470.55376053651,-0.265598083353722,0.0990765881546724,-2.68073505861027,0.0073460651473773,0.0373301410425913
"ENSG00000139675",74.5914061215396,-0.152973552497664,0.0655275975993161,-2.33449047580009,0.0195700541988838,0.0726779197805264
"ENSG00000139679",227.11514966966,-0.115221592877639,0.114201342858557,-1.00893378303218,0.313006391983928,0.490222469684021
"ENSG00000139684",519.622369300177,0.00807515805390458,0.0551905208252288,0.146314220869125,0.883673340040137,0.93461477176587
"ENSG00000139687",923.033023245892,-0.0292131575523504,0.0503899146323288,-0.57974215208549,0.562088513088713,0.71511549828062
"ENSG00000139697",2692.89118677312,0.248401013880345,0.0552649342241932,4.49473101465492,6.9657943751025e-06,0.000408468814468576
"ENSG00000139714",55.8046450971908,0.155369561599798,0.126180686072398,1.23132601696786,0.218200955034264,0.386807633281038
"ENSG00000139718",980.899270294889,0.073291827839274,0.0567604545240359,1.29124807850574,0.196617668400701,0.360638884748906
"ENSG00000139719",524.065195050315,0.0956611808304853,0.0465630445020092,2.05444428846051,0.0399327102697565,0.119658492085914
"ENSG00000139722",457.711005815727,-0.0543347561178957,0.0657269896213105,-0.826673432496273,0.40842218362509,0.583686882680391
