"geneid","gene_name"
"49574","ENSG00000167419","LPO"
"49575","ENSG00000222610","RNU6-402P"
"49579","ENSG00000113712","CSNK1A1"
"49581","ENSG00000169313","P2RY12"
"49583","ENSG00000182168","UNC5C"
"49589","ENSG00000176978","DPP7"
"49590","ENSG00000253948","VPS13B-DT"
"49591","ENSG00000242810","MRPL42P6"
"49593","ENSG00000264330","MIR5186"
"49594","ENSG00000152580","IGSF10"
"49595","ENSG00000135945","REV1"
"49596","ENSG00000229396","DAXX"
"49598","ENSG00000228926","UQCRHP1"
"49600","ENSG00000223775","MRPS18B"
"49604","ENSG00000173769","TOPAZ1"
"49608","ENSG00000289906","LINC03024"
"49610","ENSG00000276908","MIR7106"
"49613","ENSG00000072110","ACTN1"
"49614","ENSG00000139405","RITA1"
"49615","ENSG00000253738","OTUD6B-AS1"
"49616","ENSG00000019144","PHLDB1"
"49619","ENSG00000271966","ARFGEF1-DT"
"49620","ENSG00000089876","DHX32"
"49622","ENSG00000179152","TCAIM"
"49625","ENSG00000166578","IQCD"
"49629","ENSG00000105697","HAMP"
"49633","ENSG00000184608","FAM167A-AS1"
"49634","ENSG00000223639","CLIC1"
"49636","ENSG00000223770","CACNA2D1-AS1"
"49637","ENSG00000135144","DTX1"
"49638","ENSG00000213530","MTHFD2P5"
"49639","ENSG00000242936","RPL30P6"
"49640","ENSG00000122786","CALD1"
"49641","ENSG00000151247","EIF4E"
"49642","ENSG00000255020","TDH-AS1"
"49643","ENSG00000105695","MAG"
"49644","ENSG00000275549","STPG3-AS1"
"49646","ENSG00000165030","NFIL3"
"49648","ENSG00000228595","PAICSP2"
"49649","ENSG00000254319","LINC03021"
"49650","ENSG00000266855","MIR3910-1"
"49651","ENSG00000283351","MIR3910-2"
"49652","ENSG00000120235","IFNA6"
"49654","ENSG00000222629","RNU2-42P"
"49655","ENSG00000203780","FANK1"
"49656","ENSG00000232281","IFNWP15"
"49657","ENSG00000236637","IFNA4"
"49658","ENSG00000226597","IFNWP9"
"49659","ENSG00000214042","IFNA7"
"49660","ENSG00000186803","IFNA10"
"49661","ENSG00000223684","IFNWP18"
"49662","ENSG00000265669","MIR548AJ1"
"49664","ENSG00000147885","IFNA16"
"49665","ENSG00000198642","KLHL9"
"49666","ENSG00000112319","EYA4"
"49667","ENSG00000165092","ALDH1A1"
"49668","ENSG00000135457","TFCP2"
"49670","ENSG00000005381","MPO"
"49672","ENSG00000206828","RNVU1-30"
"49673","ENSG00000284842","FAM91A2P"
"49674","ENSG00000275229","RNU1-68P"
"49676","ENSG00000183598","H3C13"
"49677","ENSG00000184260","H2AC20"
"49678","ENSG00000184270","H2AC21"
"49679","ENSG00000178096","BOLA1"
"49680","ENSG00000159164","SV2A"
"49681","ENSG00000005379","TSPOAP1"
"49682","ENSG00000234016","GNG10P1"
"49683","ENSG00000233409","FANK1-AS1"
"49684","ENSG00000222740","RNA5SP328"
"49688","ENSG00000165660","ABRAXAS2"
"49690","ENSG00000249055","TBCAP3"
"49691","ENSG00000241112","RPL29P14"
"49692","ENSG00000253665","LINC02866"
"49693","ENSG00000214886","FAM177A1P1"
"49697","ENSG00000252548","RNU7-149P"
"49698","ENSG00000112977","DAP"
"49699","ENSG00000164024","METAP1"
"49701","ENSG00000214807","NPM1P31"
"49703","ENSG00000175029","CTBP2"
"49705","ENSG00000255951","IFT57P1"
"49706","ENSG00000137878","GCOM1"
"49709","ENSG00000228024","CYP1D1P"
"49710","ENSG00000252237","RNU4-54P"
"49711","ENSG00000202187","RNA5SP355"
"49712","ENSG00000135046","ANXA1"
"49713","ENSG00000244712","RPL29P27"
"49716","ENSG00000169862","CTNND2"
"49718","ENSG00000123106","CCDC91"
"49720","ENSG00000143368","SF3B4"
"49722","ENSG00000228605","GPANK1"
"49729","ENSG00000254689","LINC02235"
"49732","ENSG00000196604","POTEF"
"49733","ENSG00000150337","FCGR1A"
"49739","ENSG00000105699","LSR"
"49742","ENSG00000252223","RNU6-1049P"
"49743","ENSG00000265213","MIR3684"
"49745","ENSG00000250496","ABT1P1"
"49749","ENSG00000197894","ADH5"
"49750","ENSG00000177483","RBM44"
"49752","ENSG00000231333","RPL34P6"
"49754","ENSG00000254224","UQCRB-AS1"
"49755","ENSG00000170128","GPR25"
"49756","ENSG00000265470","MIR548AQ"
"49757","ENSG00000136527","TRA2B"
"49758","ENSG00000201032","RNU6-704P"
"49761","ENSG00000116852","KIF21B"
"49765","ENSG00000173559","NABP1"
"49768","ENSG00000233350","TRIM26BP"
"49769","ENSG00000237582","POU5F1"
"49773","ENSG00000136936","XPA"
"49781","ENSG00000254334","LINC03093"
"49782","ENSG00000214417","KRT18P13"
"49784","ENSG00000178919","FOXE1"
"49787","ENSG00000136932","TRMO"
"49788","ENSG00000253138","LINC00967"
"49789","ENSG00000205329","OR6C3"
"49791","ENSG00000186442","KRT3"
"49792","ENSG00000221264","MIR1284"
"49794","ENSG00000242094","FOXP1-IT1"
"49796","ENSG00000118849","RARRES1"
"49797","ENSG00000170477","KRT4"
"49800","ENSG00000136929","HEMGN"
"49803","ENSG00000184719","RNLS"
"49804","ENSG00000180139","ACTA2-AS1"
"49805","ENSG00000118855","MFSD1"
"49807","ENSG00000199483","RNU4-15P"
"49809","ENSG00000148057","IDNK"
"49810","ENSG00000185640","KRT79"
"49812","ENSG00000198099","ADH4"
"49813","ENSG00000228938","SNRPD2P1"
"49816","ENSG00000222451","RN7SKP143"
"49823","ENSG00000226245","ZNF32-AS1"
"49824","ENSG00000254166","CASC19"
"49825","ENSG00000271173","SPRING1P1"
"49826","ENSG00000224162","UQCRHP3"
"49827","ENSG00000223746","ELOCP30"
"49828","ENSG00000226790","HNRNPA3P1"
"49830","ENSG00000135018","UBQLN1"
"49831","ENSG00000108100","CCNY"
"49833","ENSG00000170423","KRT78"
"49834","ENSG00000284353","MIR142"
"49835","ENSG00000264399","MIR4736"
"49836","ENSG00000213246","SUPT4H1"
"49837","ENSG00000241146","RPL7P41"
"49838","ENSG00000111057","KRT18"
"49839","ENSG00000085741","WNT11"
"49840","ENSG00000268034","TPM3P5"
"49841","ENSG00000269800","PLEKHA3P1"
"49844","ENSG00000007129","CEACAM21"
"49845","ENSG00000108375","RNF43"
"49846","ENSG00000172955","ADH6"
"49849","ENSG00000168497","CAVIN2"
"49850","ENSG00000165457","FOLR2"
"49852","ENSG00000175787","ZNF169"
"49853","ENSG00000256162","SMLR1"
"49854","ENSG00000213946","DNAJB1P1"
"49856","ENSG00000079819","EPB41L2"
"49857","ENSG00000163017","ACTG2"
"49858","ENSG00000170421","KRT8"
"49859","ENSG00000187758","ADH1A"
"49863","ENSG00000254049","NRG1-IT3"
"49864","ENSG00000269266","DNAJC19P2"
"49865","ENSG00000105352","CEACAM4"
"49871","ENSG00000196616","ADH1B"
"49872","ENSG00000268997","DNAJC19P3"
"49875","ENSG00000092929","UNC13D"
"49876","ENSG00000007306","CEACAM7"
"49880","ENSG00000237372","LINC03062"
"49881","ENSG00000105388","CEACAM5"
"49883","ENSG00000128595","CALU"
"49884","ENSG00000253877","LINC01608"
"49886","ENSG00000177291","GJD4"
"49887","ENSG00000177283","FZD8"
"49888","ENSG00000284265","MIR4683"
"49890","ENSG00000212743","LINC02656"
"49891","ENSG00000109991","P2RX3"
"49892","ENSG00000065675","PRKCQ"
"49897","ENSG00000086548","CEACAM6"
"49898","ENSG00000248144","ADH1C"
"49900","ENSG00000182685","BRICD5"
"49903","ENSG00000114956","DGUOK"
"49907","ENSG00000243675","RPL35AP9"
"49910","ENSG00000232374","GPR79"
"49913","ENSG00000263634","MIR3919"
"49914","ENSG00000170956","CEACAM3"
"49915","ENSG00000244249","RPS2P19"
"49916","ENSG00000243116","C9orf78P1"
"49918","ENSG00000165458","INPPL1"
"49919","ENSG00000252763","RNU2-31P"
"49923","ENSG00000116857","TMEM9"
"49925","ENSG00000184207","PGP"
"49926","ENSG00000114861","FOXP1"
"49932","ENSG00000167967","E4F1"
"49937","ENSG00000255559","ZNF252P-AS1"
"49939","ENSG00000247081","BAALC-AS1"
"49940","ENSG00000207732","MIR218-1"
"49941","ENSG00000269119","HNRNPA1P52"
"49943","ENSG00000163138","PACRGL"
"49944","ENSG00000273111","LYPD4"
"49945","ENSG00000201876","RNA5SP97"
"49947","ENSG00000198380","GFPT1"
"49948","ENSG00000291080","ZNF252P"
"49951","ENSG00000142025","DMRTC2"
"49958","ENSG00000197706","OR6C74"
"49961","ENSG00000069431","ABCC9"
"49972","ENSG00000232998","VPS13A-AS1"
"49978","ENSG00000105372","RPS19"
"49985","ENSG00000233489","PAXBP1P1"
"49986","ENSG00000157219","HTR5A"
"49996","ENSG00000130226","DPP6"
"49997","ENSG00000236668","LHX2-AS1"
"49998","ENSG00000178971","CTC1"
"49999","ENSG00000167968","DNASE1L2"
"50000","ENSG00000148671","ADIRF"
"50004","ENSG00000229697","FAM242E"
"50005","ENSG00000026508","CD44"
"50009","ENSG00000276926","MIR6797"
"50010","ENSG00000268041","ERFL"
"50011","ENSG00000105404","RABAC1"
"50013","ENSG00000236939","BAALC-AS2"
"50014","ENSG00000163395","IGFN1"
"50016","ENSG00000254357","XKR4-AS1"
"50017","ENSG00000253351","LINC01298"
"50027","ENSG00000235481","UBE2R2-AS1"
"50029","ENSG00000285294","LINC00842"
"50032","ENSG00000222126","RNU2-9P"
"50037","ENSG00000285662","FAM245B"
"50040","ENSG00000168280","KIF5C"
"50041","ENSG00000167969","ECI1"
"50047","ENSG00000105409","ATP1A3"
"50050","ENSG00000224693","HLA-T"
"50052","ENSG00000230108","TNF"
"50062","ENSG00000231945","VARS1"
"50066","ENSG00000226970","NEDD8P1"
"50069","ENSG00000203943","SAMD13"
"50074","ENSG00000207312","RNU6-429P"
"50075","ENSG00000113070","HBEGF"
"50078","ENSG00000203791","EEF1AKMT2"
"50079","ENSG00000166664","CHRFAM7A"
"50086","ENSG00000271086","NAMA"
"50088","ENSG00000276622","MIR6499"
"50089","ENSG00000113140","SPARC"
"50092","ENSG00000261663","ECI1-AS1"
"50093","ENSG00000205937","RNPS1"
"50097","ENSG00000252650","RNA5SP75"
"50100","ENSG00000229657","RPL13AP11"
"50101","ENSG00000174529","TMEM81"
"50102","ENSG00000229919","ELOCP3"
"50104","ENSG00000272436","CUX2P1"
"50109","ENSG00000116984","MTR"
"50111","ENSG00000227395","EIF2AP4"
"50113","ENSG00000259267","LINC02622"
"50114","ENSG00000224774","CSNK2B"
"50115","ENSG00000166224","SGPL1"
"50117","ENSG00000213862","RPL7AP62"
"50121","ENSG00000258981","COX5AP2"
"50122","ENSG00000169612","RAMAC"
"50124","ENSG00000168229","PTGDR"
"50131","ENSG00000169609","C15orf40"
"50132","ENSG00000125384","PTGER2"
"50136","ENSG00000251363","LINC02315"
"50137","ENSG00000039537","C6"
"50139","ENSG00000214203","RPS4XP1"
"50147","ENSG00000139437","TCHP"
"50148","ENSG00000187783","TMEM72"
"50157","ENSG00000107551","RASSF4"
"50161","ENSG00000064726","BTBD1"
"50167","ENSG00000223306","RNU6-1304P"
"50169","ENSG00000143742","SRP9"
"50179","ENSG00000091592","NLRP1"
"50181","ENSG00000234112","LEFTY3P"
"50187","ENSG00000196187","TMEM63A"
"50191","ENSG00000076513","ANKRD13A"
"50200","ENSG00000258742","LINC02833"
"50208","ENSG00000166503","HDGFL3"
"50214","ENSG00000250365","HEATR5A-DT"
"50215","ENSG00000150556","LYPD6B"
"50216","ENSG00000165507","DEPP1"
"50220","ENSG00000235669","CHN2-AS1"
"50222","ENSG00000237065","NANOGP4"
"50223","ENSG00000077454","LRCH4"
"50224","ENSG00000258457","AJUBA-DT"
"50225","ENSG00000165512","ZNF22"
"50226","ENSG00000270258","DUXAP4"
"50227","ENSG00000112936","C7"
"50228","ENSG00000226937","CEP164P1"
"50229","ENSG00000228462","RPS19P7"
"50231","ENSG00000232554","RSU1P2"
"50232","ENSG00000236442","ANKRD54P1"
"50233","ENSG00000263476","MIR3156-1"
"50235","ENSG00000234876","NOTCH4"
"50238","ENSG00000207071","RNU6-1207P"
"50240","ENSG00000234993","CUBNP2"
"50242","ENSG00000224402","OR6D1P"
"50244","ENSG00000256574","OR13A1"
"50247","ENSG00000166949","SMAD3"
"50249","ENSG00000012779","ALOX5"
"50250","ENSG00000105369","CD79A"
"50252","ENSG00000138829","FBN2"
"50262","ENSG00000204706","MAMDC2-AS1"
"50264","ENSG00000257285","PRMT5-DT"
"50265","ENSG00000224337","FAM8A3P"
"50267","ENSG00000126453","BCL2L12"
"50268","ENSG00000243709","LEFTY1"
"50270","ENSG00000187123","LYPD6"
"50271","ENSG00000122970","IFT81"
"50277","ENSG00000284519","MIR6741"
"50279","ENSG00000143768","LEFTY2"
"50280","ENSG00000185774","KCNIP4"
"50285","ENSG00000225247","OR12D2"
"50287","ENSG00000231623","RPL15P4"
"50288","ENSG00000227326","RPL7AP7"
"50289","ENSG00000227277","RNF5"
"50290","ENSG00000213032","NDUFA3P3"
"50291","ENSG00000143819","EPHX1"
"50292","ENSG00000135250","SRPK2"
"50295","ENSG00000223604","RPL17P13"
"50296","ENSG00000259202","SMAD3-AS1"
"50300","ENSG00000168288","MMADHC"
"50302","ENSG00000231248","FAM242D"
"50310","ENSG00000225626","CFAP95-DT"
"50312","ENSG00000166947","EPB42"
"50313","ENSG00000250294","OR12D1"
"50315","ENSG00000232062","HLA-DQA1"
"50318","ENSG00000207275","RNU6-441P"
"50323","ENSG00000203867","RBM20"
"50327","ENSG00000253507","IADEN"
"50341","ENSG00000258718","LINC02311"
"50344","ENSG00000258727","AP1G2-AS1"
"50350","ENSG00000226864","ATE1OSP"
"50356","ENSG00000157306","ZFHX2-AS1"
"50357","ENSG00000237333","MSH5"
"50361","ENSG00000227932","SELENOOLP"
"50362","ENSG00000116649","SRM"
"50365","ENSG00000171206","TRIM8"
"50368","ENSG00000253355","LINC03090"
"50369","ENSG00000225684","FAM225B"
"50371","ENSG00000260193","LINC02846"
"50373","ENSG00000253395","LINC03044"
"50377","ENSG00000171824","EXOSC10"
"50379","ENSG00000259110","LINC02304"
"50382","ENSG00000008282","SYPL1"
"50385","ENSG00000105612","DNASE2"
"50387","ENSG00000207270","RNU6-601P"
"50388","ENSG00000230645","LINC01818"
"50390","ENSG00000283281","MIR7978"
"50394","ENSG00000242768","RPL31P25"
"50396","ENSG00000175701","MTLN"
"50398","ENSG00000280650","KCNIP4-IT1"
"50399","ENSG00000242976","RN7SL177P"
"50400","ENSG00000171476","HOPX"
"50401","ENSG00000155511","GRIA1"
"50403","ENSG00000273249","WDR5-DT"
"50404","ENSG00000258694","LINC02319"
"50405","ENSG00000144115","THNSL2"
"50406","ENSG00000259023","LINC00524"
"50408","ENSG00000166797","CIAO2A"
"50412","ENSG00000233554","B4GALT1-AS1"
"50420","ENSG00000246263","UBR5-DT"
"50421","ENSG00000274713","MIR7974"
"50424","ENSG00000244080","RN7SL833P"
"50428","ENSG00000130165","ELOF1"
"50431","ENSG00000070019","GUCY2C"
"50439","ENSG00000253633","LINC03047"
"50442","ENSG00000099246","RAB18"
"50450","ENSG00000253741","LNCOC1"
"50458","ENSG00000184254","ALDH1A3"
"50459","ENSG00000258498","DIO3OS"
"50463","ENSG00000223445","RPL6P21"
"50464","ENSG00000233167","EEF1A1P26"
"50466","ENSG00000105819","PMPCB"
"50469","ENSG00000105392","CRX"
"50475","ENSG00000137321","RANP1"
"50477","ENSG00000230441","UBQLN1P1"
"50478","ENSG00000234674","TCF19"
"50480","ENSG00000168936","TMEM129"
"50481","ENSG00000176204","LRRTM4"
"50487","ENSG00000178928","TPRX1"
"50490","ENSG00000246705","H2AJ"
"50492","ENSG00000246089","MCPH1-DT"
"50493","ENSG00000084463","WBP11"
"50494","ENSG00000234251","HTATSF1P1"
"50495","ENSG00000229773","LINC01623"
"50496","ENSG00000130475","FCHO1"
"50497","ENSG00000115963","RND3"
"50498","ENSG00000230389","HCP5"
"50500","ENSG00000174343","CHRNA9"
"50501","ENSG00000181693","OR8H1"
"50503","ENSG00000233348","BAG6"
"50504","ENSG00000134571","MYBPC3"
"50505","ENSG00000249898","MCPH1-AS1"
"50506","ENSG00000253086","RNU6-537P"
"50507","ENSG00000117614","SYF2"
"50513","ENSG00000154237","LRRK1"
"50514","ENSG00000239010","RNU7-74P"
"50515","ENSG00000127948","POR"
"50516","ENSG00000163694","RBM47"
"50518","ENSG00000266643","MIR3677"
"50519","ENSG00000284346","MIR940"
"50520","ENSG00000264004","MIR4717"
"50521","ENSG00000102934","PLLP"
"50526","ENSG00000182993","C12orf60"
"50527","ENSG00000090565","RAB11FIP3"
"50530","ENSG00000261220","ST3GAL1-DT"
"50531","ENSG00000117616","RSRP1"
"50532","ENSG00000179256","SMCO3"
"50534","ENSG00000111341","MGP"
"50537","ENSG00000155760","FZD7"
"50542","ENSG00000115970","THADA"
"50544","ENSG00000010810","FYN"
"50545","ENSG00000139055","ERP27"
"50560","ENSG00000111348","ARHGDIB"
"50561","ENSG00000253679","LINC02844"
"50563","ENSG00000229415","SFTA3"
"50568","ENSG00000277142","LINC00235"
"50572","ENSG00000103326","CAPN15"
"50575","ENSG00000075290","WNT8B"
"50578","ENSG00000254473","UBQLN1-AS1"
"50585","ENSG00000263642","MIR4802"
"50587","ENSG00000166136","NDUFB8"
"50588","ENSG00000291187","REXO6P"
"50589","ENSG00000235269","LINC02331"
"50590","ENSG00000163697","APBB2"
"50592","ENSG00000246528","SLCO5A1-AS1"
"50593","ENSG00000187010","RHD"
"50595","ENSG00000137474","MYO7A"
"50602","ENSG00000253837","LOXL2-AS1"
"50611","ENSG00000259724","LINC01581"
"50615","ENSG00000266124","MIR5587"
"50616","ENSG00000266235","MIR3176"
"50619","ENSG00000161992","PRR35"
"50620","ENSG00000139053","PDE6H"
"50622","ENSG00000258415","LONRF2P4"
"50624","ENSG00000175398","OR10P1"
"50626","ENSG00000258712","CXADRP2"
"50628","ENSG00000171681","ATF7IP"
"50629","ENSG00000078328","RBFOX1"
"50631","ENSG00000258848","GRAMD4P6"
"50633","ENSG00000278522","POTEB3"
"50638","ENSG00000236024","PRRX2-AS1"
"50640","ENSG00000136750","GAD2"
"50641","ENSG00000198090","KRTAP4-6"
"50642","ENSG00000266826","IGBP1C"
"50645","ENSG00000212722","KRTAP4-9"
"50647","ENSG00000273513","TBC1D3K"
"50656","ENSG00000258572","SYNE3-AS1"
"50659","ENSG00000258994","LINC02309"
"50660","ENSG00000240871","KRTAP4-7"
"50662","ENSG00000180042","OR1R1P"
"50663","ENSG00000249834","PGBD4P3"
"50664","ENSG00000214518","KRTAP2-2"
"50665","ENSG00000145879","SPINK7"
"50667","ENSG00000197176","LINC02291"
"50668","ENSG00000263429","TMEM238L"
"50672","ENSG00000186393","KRT26"
"50675","ENSG00000277243","MIR3118-3"
"50677","ENSG00000281347","NF1P9"
"50678","ENSG00000253549","CA3-AS1"
"50679","ENSG00000277841","MIR5701-2"
"50683","ENSG00000280709","LINC02203"
"50684","ENSG00000241241","KRTAP4-16"
"50686","ENSG00000239697","TNFSF12"
"50687","ENSG00000285686","LINC02834"
"50688","ENSG00000204909","SPINK9"
"50692","ENSG00000284988","LINC02203"
"50693","ENSG00000175110","MRPS22"
"50696","ENSG00000259324","OR11K1BP"
"50697","ENSG00000285491","OR1Q1BP"
"50698","ENSG00000285116","OR4H6BP"
"50699","ENSG00000145868","FBXO38"
"50701","ENSG00000182974","OR4M2B"
"50702","ENSG00000293075","FAM74A4"
"50703","ENSG00000279408","OR4N4C"
"50707","ENSG00000279445","OR4N3BP"
"50712","ENSG00000249163","PRPF39-DT"
"50723","ENSG00000258038","LINC02327"
"50726","ENSG00000248871","TNFSF12-TNFSF13"
"50734","ENSG00000259905","PWRN1"
"50737","ENSG00000253972","MAL2-AS1"
"50739","ENSG00000108828","VAT1"
"50741","ENSG00000236404","VLDLR-AS1"
"50742","ENSG00000246366","LACTB2-AS1"
"50743","ENSG00000204681","GABBR1"
"50744","ENSG00000136758","YME1L1"
"50748","ENSG00000240828","RPL21P4"
"50750","ENSG00000254254","PENK-AS1"
"50752","ENSG00000267595","BRCA1P1"
"50753","ENSG00000188554","NBR1"
"50754","ENSG00000121316","PLBD1"
"50759","ENSG00000254275","LINC00824"
"50766","ENSG00000200830","RN7SKP134"
"50768","ENSG00000237886","NALT1"
"50769","ENSG00000284143","MIR4700"
"50770","ENSG00000122971","ACADS"
"50771","ENSG00000260551","PWRN2"
"50781","ENSG00000259319","JDP2-AS1"
"50782","ENSG00000253967","LINC03020"
"50783","ENSG00000185823","NPAP1"
"50785","ENSG00000128739","SNRPN"
"50786","ENSG00000144895","EIF2A"
"50790","ENSG00000259719","LINC02284"
"50791","ENSG00000157837","SPPL3"
"50799","ENSG00000150093","ITGB1"
"50800","ENSG00000285768","LINC02849"
"50802","ENSG00000005249","PRKAR2B"
"50806","ENSG00000258511","LINC02295"
"50809","ENSG00000182366","FAM87A"
"50816","ENSG00000213137","ARF1P2"
"50818","ENSG00000157782","CABP1"
"50827","ENSG00000204250","LINC00587"
"50828","ENSG00000249816","LINC00964"
"50829","ENSG00000251602","MTA1-DT"
"50842","ENSG00000184988","TMEM106A"
"50847","ENSG00000275239","FAM242F"
"50848","ENSG00000246223","LINC01550"
"50851","ENSG00000164270","HTR4"
"50856","ENSG00000286137","SPDYE14"
"50857","ENSG00000006576","PHTF2"
"50861","ENSG00000109133","TMEM33"
"50870","ENSG00000236383","CCDC200"
"50872","ENSG00000234676","IFT74-AS1"
"50873","ENSG00000167548","KMT2D"
"50876","ENSG00000110169","HPX"
"50883","ENSG00000236849","LINC01474"
"50884","ENSG00000258913","LINC02691"
"50896","ENSG00000290923","PGM5P2"
"50900","ENSG00000115604","IL18R1"
"50902","ENSG00000225190","PLEKHM1"
"50904","ENSG00000275198","LINC02960"
"50907","ENSG00000201260","RNU6-1075P"
"50908","ENSG00000199075","MIR26A1"
"50910","ENSG00000165983","PTER"
"50911","ENSG00000136059","VILL"
"50912","ENSG00000156140","ADAMTS3"
"50921","ENSG00000235118","FAM237A"
"50923","ENSG00000258556","LINC02322"
"50925","ENSG00000232283","HSD17B3-AS1"
"50928","ENSG00000223156","RNU2-18P"
"50929","ENSG00000163046","ANKRD30BL"
"50931","ENSG00000165985","C1QL3"
"50932","ENSG00000234511","C5orf58"
"50938","ENSG00000225376","TMEM246-AS1"
"50941","ENSG00000149972","CNTN5"
"50946","ENSG00000122862","SRGN"
"50949","ENSG00000258537","FRMD6-AS2"
"50953","ENSG00000230561","CCDC192"
"50955","ENSG00000231746","RPL13P"
"50957","ENSG00000227405","ZDHHC20P2"
"50959","ENSG00000232106","TSBP1"
"50960","ENSG00000184924","PTRHD1"
"50964","ENSG00000080709","KCNN2"
"50968","ENSG00000257126","FOXG1-AS1"
"50970","ENSG00000162959","MEMO1"
"50985","ENSG00000081051","AFP"
"50990","ENSG00000167107","ACSF2"
"51002","ENSG00000253848","RBM12B-DT"
"51003","ENSG00000241061","RPL5P1"
"51004","ENSG00000222706","RN7SKP89"
"51007","ENSG00000251542","LINC01957"
"51008","ENSG00000242088","RPS27P2"
"51011","ENSG00000272767","JMJD1C-AS1"
"51013","ENSG00000273173","SNURF"
"51015","ENSG00000293932","JMJD1C-AS2"
"51016","ENSG00000122008","POLK"
"51022","ENSG00000003137","CYP26B1"
"51025","ENSG00000186615","KTN1-AS1"
"51036","ENSG00000114686","MRPL3"
"51039","ENSG00000276314","SNORD107"
"51040","ENSG00000279192","PWAR5"
"51042","ENSG00000276610","SNORD64"
"51045","ENSG00000239014","SNORD108"
"51051","ENSG00000274640","SNORD109A"
"51054","ENSG00000207063","SNORD116-1"
"51055","ENSG00000207001","SNORD116-2"
"51058","ENSG00000207014","SNORD116-3"
"51059","ENSG00000275529","SNORD116-4"
"51062","ENSG00000207191","SNORD116-5"
"51064","ENSG00000207442","SNORD116-6"
"51065","ENSG00000207133","SNORD116-7"
"51066","ENSG00000207093","SNORD116-8"
"51067","ENSG00000206727","SNORD116-9"
"51068","ENSG00000231785","MICC"
"51069","ENSG00000200661","SNORD116-10"
"51071","ENSG00000206609","SNORD116-11"
"51073","ENSG00000237829","PPP1R11"
"51074","ENSG00000207197","SNORD116-12"
"51075","ENSG00000207137","SNORD116-13"
"51077","ENSG00000206621","SNORD116-14"
"51078","ENSG00000207174","SNORD116-15"
"51079","ENSG00000234556","LINC00701"
